EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
302789,DELAWARE CO.,EUCHA,04/14/2011,1847,Tornado, ,EF2,0,3,100000,0,OK,CST-6, ,49638,C,41,TSA,0,0,NWS Storm Survey, ,0.5,100,1,W,1,WNW,EUCHA,04/14/2011,1848,36.3735,-94.8743,36.3786,-94.8668,"A tornado destroyed a mobile home, injuring three people. Several other mobile homes were severely damaged. Trees were snapped or uprooted. Maximum estimated wind in the tornado based on this damage was about 125 mph.","Low pressure was centered over southern Kansas during the early afternoon of the 14th with a sharp dryline extending from the low pressure system through central Oklahoma. A moist and very unstable air mass was in place across eastern Oklahoma ahead of the dryline. Severe thunderstorms developed along the dryline during the afternoon and moved into eastern Oklahoma during the early evening hours. Large hail up to grapefruit size, damaging wind gusts, and numerous tornadoes occurred as the storms moved through the region.",21
305899,ATOKA CO.,REDDEN,04/14/2011,1904,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,48744,C,5,OUN,0,0,Storm Chaser, ,6,125,6,SSW,6,SE,REDDEN,04/14/2011,1910,34.4298,-95.8903,34.4467,-95.7787,"A tornado was observed by a storm chaser that developed south-southwest of Redden and moved east-northeast into Pushmataha County (see Storm Data for eastern Oklahoma for the Pushmataha County portion of this tornado.)  This tornado produced no known damage.","An upper level trough moved onshore along the west coast on the 13th, and continued east toward the plains. The storm system strengthened as it moved east of the Rocky mountains, eventually becoming a major storm system, with blizzard conditions on the west and north sides of it, and powerful thunderstorms to the south and east. A surface low pressure moved from the Texas panhandle into southern Kansas, with a dry line extending to the south. The dry line moved quickly east before slowing to the east of I-35 in Oklahoma. Dew point temperatures reached the middle 60s east of the dry line, with bone-dry conditions advecting in on the back side of the dry line. The cap that was in place was all but erased by mid afternoon, and thunderstorms quickly developed over eastern Oklahoma. The wind shear in place was more than sufficient for rotating thunderstorms, with most storms become supercells. Very large hail and wind damage was common early in the thunderstorm life cycle. A weak tornado developed northwest of Stroud, with other storms showing signs of rotation by late afternoon. Additional tornadoes developed through the early evening, with a couple of them doing damage. The tornadoes were in addition to the hail up to softball size. By late evening, at least five tornadoes were reported, with one of them rated and EF-3.",22
302792,PUSHMATAHA CO.,JUMBO,04/14/2011,1910,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,49638,C,127,TSA,0,0,Storm Chaser, ,1,125,3,WNW,2,NW,JUMBO,04/14/2011,1911,34.4467,-95.7787,34.4498,-95.7619,"This is the second of two segments of this tornado, which developed in Atoka County, Oklahoma. A storm chaser witnessed a large cone-shaped tornado over open country. No known damage resulted from this tornado.","Low pressure was centered over southern Kansas during the early afternoon of the 14th with a sharp dryline extending from the low pressure system through central Oklahoma. A moist and very unstable air mass was in place across eastern Oklahoma ahead of the dryline. Severe thunderstorms developed along the dryline during the afternoon and moved into eastern Oklahoma during the early evening hours. Large hail up to grapefruit size, damaging wind gusts, and numerous tornadoes occurred as the storms moved through the region.",23
302795,PUSHMATAHA CO.,JUMBO,04/14/2011,1912,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,49638,C,127,TSA,0,0,Storm Chaser, ,0.1,50,1,NW,1,NW,JUMBO,04/14/2011,1912,34.4402,-95.7424,34.4402,-95.7424,"A storm chaser observed a brief tornado northwest of Jumbo that was over open country. This tornado produced no known damage.","Low pressure was centered over southern Kansas during the early afternoon of the 14th with a sharp dryline extending from the low pressure system through central Oklahoma. A moist and very unstable air mass was in place across eastern Oklahoma ahead of the dryline. Severe thunderstorms developed along the dryline during the afternoon and moved into eastern Oklahoma during the early evening hours. Large hail up to grapefruit size, damaging wind gusts, and numerous tornadoes occurred as the storms moved through the region.",24
302799,PUSHMATAHA CO.,JUMBO,04/14/2011,1912,Tornado, ,EF1,0,0,10000,0,OK,CST-6, ,49638,C,127,TSA,0,0,NWS Storm Survey, ,3,400,1,NW,3,NE,JUMBO,04/14/2011,1915,34.4419,-95.7417,34.4575,-95.6927,"A tornado snapped or uprooted a number of trees. Power poles were also snapped by this tornado. Maximum estimated wind in the tornado based on this damage was about 100 mph. This tornado was observed by a storm chaser.","Low pressure was centered over southern Kansas during the early afternoon of the 14th with a sharp dryline extending from the low pressure system through central Oklahoma. A moist and very unstable air mass was in place across eastern Oklahoma ahead of the dryline. Severe thunderstorms developed along the dryline during the afternoon and moved into eastern Oklahoma during the early evening hours. Large hail up to grapefruit size, damaging wind gusts, and numerous tornadoes occurred as the storms moved through the region.",25
302802,WAGONER CO.,LA BARGE,04/14/2011,1918,Tornado, ,EF1,0,0,40000,0,OK,CST-6, ,49638,C,145,TSA,0,0,NWS Storm Survey, ,1.8,290,2,WNW,2,N,LA BARGE,04/14/2011,1922,35.9862,-95.4067,36.0041,-95.383,"A tornado damaged a permanent home, destroyed several outbuildings, and snapped or uprooted a number of trees. Maximum estimated wind in the tornado based on this damage was about 110 mph.","Low pressure was centered over southern Kansas during the early afternoon of the 14th with a sharp dryline extending from the low pressure system through central Oklahoma. A moist and very unstable air mass was in place across eastern Oklahoma ahead of the dryline. Severe thunderstorms developed along the dryline during the afternoon and moved into eastern Oklahoma during the early evening hours. Large hail up to grapefruit size, damaging wind gusts, and numerous tornadoes occurred as the storms moved through the region.",26
302805,LATIMER CO.,BENGAL,04/14/2011,1928,Tornado, ,EF1,0,0,25000,0,OK,CST-6, ,49638,C,77,TSA,0,0,NWS Storm Survey, ,4.1,600,8,SSW,5,S,BENGAL,04/14/2011,1936,34.7298,-95.1245,34.7553,-95.0599,"This is the first of two segments of this tornado. In Latimer County, this tornado damaged a home, severely damaged a barn, and snapped or uprooted a number of large trees. Maximum estimated wind in the tornado based on this damage was about 110 mph. The tornado continued into Le Flore County, Oklahoma.","Low pressure was centered over southern Kansas during the early afternoon of the 14th with a sharp dryline extending from the low pressure system through central Oklahoma. A moist and very unstable air mass was in place across eastern Oklahoma ahead of the dryline. Severe thunderstorms developed along the dryline during the afternoon and moved into eastern Oklahoma during the early evening hours. Large hail up to grapefruit size, damaging wind gusts, and numerous tornadoes occurred as the storms moved through the region.",27
302814,PUSHMATAHA CO.,CRUM CREEK,04/14/2011,1935,Tornado, ,EF2,0,0,0,0,OK,CST-6, ,49638,C,127,TSA,0,0,NWS Storm Survey, ,7,1000,1,SW,4,W,CLAYTON,04/14/2011,1947,34.5092,-95.5091,34.5741,-95.4145,"A large tornado snapped or uprooted many large trees. Maximum estimated wind in the tornado based on this damage was about 115 mph.","Low pressure was centered over southern Kansas during the early afternoon of the 14th with a sharp dryline extending from the low pressure system through central Oklahoma. A moist and very unstable air mass was in place across eastern Oklahoma ahead of the dryline. Severe thunderstorms developed along the dryline during the afternoon and moved into eastern Oklahoma during the early evening hours. Large hail up to grapefruit size, damaging wind gusts, and numerous tornadoes occurred as the storms moved through the region.",28
302810,LE FLORE CO.,TALIHINA,04/14/2011,1936,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,49638,C,79,TSA,0,0,NWS Storm Survey, ,0.5,250,1,WNW,1,N,TALIHINA,04/14/2011,1937,34.7553,-95.0599,34.7588,-95.0517,"This is the second of two segments of this tornado. In Le Flore County, this tornado uprooted a number of trees. Maximum estimated wind in the tornado based on this damage was about 95 mph.","Low pressure was centered over southern Kansas during the early afternoon of the 14th with a sharp dryline extending from the low pressure system through central Oklahoma. A moist and very unstable air mass was in place across eastern Oklahoma ahead of the dryline. Severe thunderstorms developed along the dryline during the afternoon and moved into eastern Oklahoma during the early evening hours. Large hail up to grapefruit size, damaging wind gusts, and numerous tornadoes occurred as the storms moved through the region.",29
285734,ATOKA CO.,ATOKA,04/14/2011,1936,Tornado, ,EF1,0,0,20000,0,OK,CST-6, ,48744,C,5,OUN,0,0,NWS Storm Survey, ,2,400,4,SE,4,ESE,ATOKA,04/14/2011,1939,34.3391,-96.0804,34.3579,-96.0652,"Another area of damage occurred south of the large tornado that devastated Tushka. This tornado damaged numerous trees and power lines. Monetary damages were estimated.","An upper level trough moved onshore along the west coast on the 13th, and continued east toward the plains. The storm system strengthened as it moved east of the Rocky mountains, eventually becoming a major storm system, with blizzard conditions on the west and north sides of it, and powerful thunderstorms to the south and east. A surface low pressure moved from the Texas panhandle into southern Kansas, with a dry line extending to the south. The dry line moved quickly east before slowing to the east of I-35 in Oklahoma. Dew point temperatures reached the middle 60s east of the dry line, with bone-dry conditions advecting in on the back side of the dry line. The cap that was in place was all but erased by mid afternoon, and thunderstorms quickly developed over eastern Oklahoma. The wind shear in place was more than sufficient for rotating thunderstorms, with most storms become supercells. Very large hail and wind damage was common early in the thunderstorm life cycle. A weak tornado developed northwest of Stroud, with other storms showing signs of rotation by late afternoon. Additional tornadoes developed through the early evening, with a couple of them doing damage. The tornadoes were in addition to the hail up to softball size. By late evening, at least five tornadoes were reported, with one of them rated and EF-3.",30
305902,ATOKA CO.,REDDEN,04/14/2011,1946,Tornado, ,EF1,0,0,30000,0,OK,CST-6, ,48744,C,5,OUN,0,0,NWS Storm Survey, ,4,500,2,NE,1,WSW,DAISY,04/14/2011,1951,34.5254,-95.8314,34.5328,-95.7611,"An NWS storm survey found a barn destroyed and numerous large trees snapped or uprooted along a path from northeast of Redden to west-southwest of Daisy. Monetary damages were estimated.","An upper level trough moved onshore along the west coast on the 13th, and continued east toward the plains. The storm system strengthened as it moved east of the Rocky mountains, eventually becoming a major storm system, with blizzard conditions on the west and north sides of it, and powerful thunderstorms to the south and east. A surface low pressure moved from the Texas panhandle into southern Kansas, with a dry line extending to the south. The dry line moved quickly east before slowing to the east of I-35 in Oklahoma. Dew point temperatures reached the middle 60s east of the dry line, with bone-dry conditions advecting in on the back side of the dry line. The cap that was in place was all but erased by mid afternoon, and thunderstorms quickly developed over eastern Oklahoma. The wind shear in place was more than sufficient for rotating thunderstorms, with most storms become supercells. Very large hail and wind damage was common early in the thunderstorm life cycle. A weak tornado developed northwest of Stroud, with other storms showing signs of rotation by late afternoon. Additional tornadoes developed through the early evening, with a couple of them doing damage. The tornadoes were in addition to the hail up to softball size. By late evening, at least five tornadoes were reported, with one of them rated and EF-3.",31
302817,PUSHMATAHA CO.,SARDIS,04/14/2011,1950,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,49638,C,127,TSA,0,0,NWS Storm Survey, ,1,75,4,WSW,4,W,SARDIS,04/14/2011,1951,34.6365,-95.4727,34.6437,-95.4618,"A tornado blew down several trees. Maximum estimated wind based on this damage was about 90 mph.","Low pressure was centered over southern Kansas during the early afternoon of the 14th with a sharp dryline extending from the low pressure system through central Oklahoma. A moist and very unstable air mass was in place across eastern Oklahoma ahead of the dryline. Severe thunderstorms developed along the dryline during the afternoon and moved into eastern Oklahoma during the early evening hours. Large hail up to grapefruit size, damaging wind gusts, and numerous tornadoes occurred as the storms moved through the region.",32
305903,ATOKA CO.,DAISY,04/14/2011,1958,Tornado, ,EF1,0,0,50000,0,OK,CST-6, ,48744,C,5,OUN,0,0,NWS Storm Survey, ,4.1,1100,1,S,4,ENE,DAISY,04/14/2011,2003,34.5284,-95.74,34.5622,-95.6751,"This tornado developed to the south of Daisy in northeast Atoka County, then moved east-northeast into Pushmataha and Pittsburg Counties (see Storm Data for eastern Oklahoma for the Pushmataha and Pittsburg County segments of this tornado.)  Numerous trees were snapped or uprooted, roof damage was observed to at least two homes, and a barn suffered severe damage. Monetary damages were estimated.","An upper level trough moved onshore along the west coast on the 13th, and continued east toward the plains. The storm system strengthened as it moved east of the Rocky mountains, eventually becoming a major storm system, with blizzard conditions on the west and north sides of it, and powerful thunderstorms to the south and east. A surface low pressure moved from the Texas panhandle into southern Kansas, with a dry line extending to the south. The dry line moved quickly east before slowing to the east of I-35 in Oklahoma. Dew point temperatures reached the middle 60s east of the dry line, with bone-dry conditions advecting in on the back side of the dry line. The cap that was in place was all but erased by mid afternoon, and thunderstorms quickly developed over eastern Oklahoma. The wind shear in place was more than sufficient for rotating thunderstorms, with most storms become supercells. Very large hail and wind damage was common early in the thunderstorm life cycle. A weak tornado developed northwest of Stroud, with other storms showing signs of rotation by late afternoon. Additional tornadoes developed through the early evening, with a couple of them doing damage. The tornadoes were in addition to the hail up to softball size. By late evening, at least five tornadoes were reported, with one of them rated and EF-3.",33
305904,ATOKA CO.,DAISY,04/14/2011,1959,Tornado, ,EF1,0,0,10000,0,OK,CST-6, ,48744,C,5,OUN,0,0,NWS Storm Survey, ,0.5,125,2,SSE,2,SE,DAISY,04/14/2011,2000,34.5134,-95.7228,34.5164,-95.715,"Numerous large trees were snapped and uprooted by a tornado that paralleled a larger tornado to the north. Monetary damages were estimated.","An upper level trough moved onshore along the west coast on the 13th, and continued east toward the plains. The storm system strengthened as it moved east of the Rocky mountains, eventually becoming a major storm system, with blizzard conditions on the west and north sides of it, and powerful thunderstorms to the south and east. A surface low pressure moved from the Texas panhandle into southern Kansas, with a dry line extending to the south. The dry line moved quickly east before slowing to the east of I-35 in Oklahoma. Dew point temperatures reached the middle 60s east of the dry line, with bone-dry conditions advecting in on the back side of the dry line. The cap that was in place was all but erased by mid afternoon, and thunderstorms quickly developed over eastern Oklahoma. The wind shear in place was more than sufficient for rotating thunderstorms, with most storms become supercells. Very large hail and wind damage was common early in the thunderstorm life cycle. A weak tornado developed northwest of Stroud, with other storms showing signs of rotation by late afternoon. Additional tornadoes developed through the early evening, with a couple of them doing damage. The tornadoes were in addition to the hail up to softball size. By late evening, at least five tornadoes were reported, with one of them rated and EF-3.",34
302820,PUSHMATAHA CO.,ADEL,04/14/2011,2003,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,49638,C,127,TSA,0,0,NWS Storm Survey, ,5.8,1100,6,WSW,1,NW,ADEL,04/14/2011,2012,34.5537,-95.672,34.5941,-95.5835,"This is the second of three segments of this tornado, which developed over northeastern Atoka County. In Pushmataha County, this large tornado snapped or uprooted many large trees. Maximum estimated wind based on this damage was about 105 mph. The tornado continued into Pittsburg County, Oklahoma.","Low pressure was centered over southern Kansas during the early afternoon of the 14th with a sharp dryline extending from the low pressure system through central Oklahoma. A moist and very unstable air mass was in place across eastern Oklahoma ahead of the dryline. Severe thunderstorms developed along the dryline during the afternoon and moved into eastern Oklahoma during the early evening hours. Large hail up to grapefruit size, damaging wind gusts, and numerous tornadoes occurred as the storms moved through the region.",35
302829,LATIMER CO.,YANUSH,04/14/2011,2008,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,49638,C,77,TSA,0,0,NWS Storm Survey, ,6,500,3,WSW,2,WNW,LAURA,04/14/2011,2022,34.685,-95.3778,34.7431,-95.3018,"A tornado that apparently developed over Sardis Lake uprooted a few trees and snapped numerous large tree limbs. Maximum estimated wind in the tornado based on this damage was about 85 mph.","Low pressure was centered over southern Kansas during the early afternoon of the 14th with a sharp dryline extending from the low pressure system through central Oklahoma. A moist and very unstable air mass was in place across eastern Oklahoma ahead of the dryline. Severe thunderstorms developed along the dryline during the afternoon and moved into eastern Oklahoma during the early evening hours. Large hail up to grapefruit size, damaging wind gusts, and numerous tornadoes occurred as the storms moved through the region.",36
302826,PITTSBURG CO.,WEATHERS,04/14/2011,2012,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,49638,C,121,TSA,0,0,NWS Storm Survey, ,4.4,700,4,S,4,ESE,WEATHERS,04/14/2011,2016,34.5941,-95.5835,34.6245,-95.5169,"This is the third of three segments of this tornado, which developed in northeastern Atoka County and moved across northwestern Pushmataha County. In Pittsburg County, this tornado snapped or uprooted a number of trees. Maximum estimated wind in the tornado based on this tree damage was about 105 mph.","Low pressure was centered over southern Kansas during the early afternoon of the 14th with a sharp dryline extending from the low pressure system through central Oklahoma. A moist and very unstable air mass was in place across eastern Oklahoma ahead of the dryline. Severe thunderstorms developed along the dryline during the afternoon and moved into eastern Oklahoma during the early evening hours. Large hail up to grapefruit size, damaging wind gusts, and numerous tornadoes occurred as the storms moved through the region.",37
